playerName,team_name,fpl_minutes,fpl_goals,fpl_assits,fpl_cs,fpl_points,fpl_bonus,fpl_cprice,player_rating,touches,saves,total_pass,aerial_won,formation_place,accurate_pass,total_tackle,aerial_lost,fouls,yellow_card,total_scoring_att,man_of_the_match,goals,won_contest,blocked_scoring_att,goal_assist,good_high_claim,second_yellow,red_card,error_lead_to_goal,last_man_tackle,six_yard_block,post_scoring_att,att_pen_target,penalty_save,penalty_conceded,clearance_off_line,att_pen_goal,att_pen_miss,own_goals,att_pen_post
Thibaut Courtois,Chelsea,3240,0,0,16,141,0,5.9,6.739444444,30.47222222,2.428571429,22,1,1,14.55555556,0,0,1,1,0,0,0,0,0,0,1.44,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Victor Moses,Chelsea,2485,3,3,17,105,6,5.5,7.017714286,53.35294118,0,29.70588235,1.590909091,1.657142857,23.52941176,2.136363636,2.192307692,1.647058824,1,1.8,0,1,2.076923077,1.058823529,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
Willian,Chelsea,1534,8,3,6,114,13,7,6.888823529,35.51515152,0,24.28125,1,3.970588235,20.93548387,1.9,1.571428571,1.333333333,1,2.2,1,1.142857143,2.736842105,1.428571429,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron Wan-Bissaka,Crystal Palace,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andros Townsend,Crystal Palace,2520,3,7,7,116,16,5.7,6.865405405,42.19444444,0,19.02777778,1.5,7.297297297,14.30555556,2.483870968,1.083333333,1.285714286,1,2.333333333,1,1,2.518518519,1.571428571,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Bakary Sako,Crystal Palace,142,0,0,0,7,0,5.3,2.076666667,13.14285714,0,6,1.5,0,4.142857143,1.2,2,1,0,1.333333333,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben Wynter,Crystal Palace,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian Benteke,Crystal Palace,3131,15,2,7,136,13,7.2,7.357777778,39.41666667,0,25.55555556,8.972222222,9.083333333,15.22222222,1.125,5.944444444,2.612903226,1,3.28125,1,1.153846154,1.555555556,1.307692308,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0
Connor Wickham,Crystal Palace,412,2,0,0,18,0,5.5,4.744545455,21,0,12.25,3.2,3.363636364,8.875,1.333333333,2,1.714285714,1,1.25,0,1,1.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Damien Delaney,Crystal Palace,2014,0,2,3,51,3,4.8,5.461944444,39.3,0,29.56666667,2.458333333,3.333333333,23.48148148,1.470588235,2.75,1.529411765,1,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0
Ezekiel Fryers,Crystal Palace,188,0,1,0,9,0,4.5,2.622631579,16.625,0,8.75,0,0,7.142857143,1,1.5,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fraizer Campbell,Crystal Palace,165,1,0,0,16,0,4.4,3.064583333,6.5,0,3.833333333,1,0,3.272727273,1.5,1.333333333,1,0,1.333333333,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Freddie Ladapo,Crystal Palace,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hiram Boateng,Crystal Palace,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James McArthur,Crystal Palace,1999,5,3,3,93,8,4.7,6.448333333,42.13793103,0,29.37931034,1.777777778,6.233333333,23.03448276,2.307692308,2.157894737,1.863636364,1,1.4375,0,1.25,1.384615385,1.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James Tomkins,Crystal Palace,1974,3,0,6,75,5,4.8,6.018518519,42.375,0,30.33333333,2.9,4.444444444,24.34782609,1.647058824,2,1.25,1,1.272727273,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Jason Puncheon,Crystal Palace,3093,0,6,7,92,6,5.1,6.9025,58.58333333,0,40.77777778,1.444444444,8.666666667,33.13888889,2.212121212,1.166666667,2.137931034,1,1.666666667,1,0,1.583333333,1.076923077,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0
Joe Ledley,Crystal Palace,1160,1,1,2,40,1,4.3,5.262272727,39.27777778,0,31.33333333,1.5,2.909090909,26.11111111,1.923076923,2,1.4,1,1,0,1,1.25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Joel Ward,Crystal Palace,3417,0,1,7,86,7,4.8,6.823947368,61.57894737,0,34.15789474,2,2.236842105,25.13157895,2.617647059,1.592592593,1.947368421,1,1.272727273,1,0,1.538461538,1.5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Jonathan Benteke,Crystal Palace,7,0,0,0,1,0,4.3,6.24,8,0,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordon Mutch,Crystal Palace,53,0,0,0,4,0,4.2,3.51,13.5,0,10.25,1.5,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Julian Speroni,Crystal Palace,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Keshi Anderson,Crystal Palace,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lee Chung-yong,Crystal Palace,471,0,1,2,24,0,4.2,3.648846154,19.13333333,0,15.30769231,1,1.615384615,12.30769231,1.875,3.333333333,1.666666667,0,1.333333333,0,0,1.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loïc Remy,Crystal Palace,134,0,0,1,6,0,6.2,4.428571429,15.8,0,9,2,1.428571429,7.2,0,0,1,0,2,0,0,1.666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luka Milivojevic,Crystal Palace,1224,2,0,5,42,3,5,6.94,48.42857143,0,35,2.7,5.142857143,25.5,2.416666667,2.181818182,2.25,1,2,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Luke Dreher,Crystal Palace,0,0,0,0,0,0,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mamadou Sakho,Crystal Palace,686,0,0,4,35,6,4.7,5.653,40.875,0,28.125,3.166666667,4.8,23.25,1,2.428571429,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Martin Kelly,Crystal Palace,2124,0,2,2,46,0,4.2,5.704848485,38.62068966,0,22.28571429,2.75,2.606060606,16.07407407,2.705882353,2.294117647,1.461538462,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Mathieu Flamini,Crystal Palace,274,0,0,0,12,0,4.2,2.338076923,15.55555556,0,14,1,0.769230769,11,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael Phillips,Crystal Palace,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mile Jedinak,Crystal Palace,90,0,0,0,2,0,4.5,7.2,81,0,68,5,8,48,6,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Noor Husin,Crystal Palace,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pape Souaré,Crystal Palace,270,0,0,0,6,0,4.1,6.74,65.66666667,0,32.33333333,0,3,23,1.666666667,1.666666667,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scott Dann,Crystal Palace,1752,3,1,2,61,4,5.1,6.468333333,40.42857143,0,28.95238095,3.777777778,3.958333333,21.47619048,1.416666667,3.058823529,1.75,1,1.909090909,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
Steve Mandanda,Crystal Palace,810,0,0,0,19,0,4.2,6.258888889,38.77777778,2.666666667,29.11111111,1,1,17.22222222,0,0,0,0,0,0,0,1,0,0,1.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Sullay Kaikai,Crystal Palace,24,0,0,0,1,0,4.5,0.996666667,15,0,10,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wayne Hennessey,Crystal Palace,2610,0,0,7,92,4,4.3,5.208918919,36.62068966,3.458333333,27.89655172,1,0.783783784,13.17241379,0,0,0,1,0,0,0,0,0,0,2.19047619,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Wilfried Zaha,Crystal Palace,3019,7,11,7,149,13,5.8,7.376,49.4,0,19.88571429,1.3,8.914285714,15.88571429,2.34375,1.6,1.833333333,1,1.884615385,1,1,4.4375,1.363636364,1.125,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Yohan Cabaye,Crystal Palace,2125,4,4,7,91,6,5.6,6.7765625,45.78125,0,30.75,1.6,5.5625,24.71875,2.608695652,1.2,1.55,1,2,0,1,1.181818182,1.857142857,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
Yannick Bolasie,"Crystal Palace,Everton",1048,1,4,3,45,3,5.6,7.110714286,43.21428571,0,20.78571429,2.428571429,7.642857143,15.21428571,2,2.111111111,2.181818182,1,2.454545455,1,1,3,1.4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Jeffrey Schlupp,"Crystal Palace,Leicester",1139,0,2,3,47,4,4.7,5.0788,35.84210526,0,18.36842105,1.916666667,1.72,13.26315789,2.333333333,1.8,1,0,1,0,0,1.666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron Lennon,Everton,509,0,1,2,22,0,5.5,3.189545455,19.63636364,0,12.18181818,0,2.409090909,9.818181818,1.444444444,1,1,0,1.666666667,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ademola Lookman,Everton,289,1,0,1,16,0,5,3.280625,21.125,0,13.42857143,1,2.0625,11.71428571,1.25,2,1,0,2.285714286,0,1,1.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arouna Koné,Everton,78,0,0,0,6,0,5.1,4.043333333,7.833333333,0,5.333333333,1,0,5,0,1,0,0,1.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashley Williams,Everton,3160,1,3,13,127,9,5.2,7.038055556,62.88888889,0,47.77777778,2.827586207,5.444444444,39.16666667,1.827586207,2.214285714,1.461538462,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0
Dominic Calvert-Lewin,Everton,347,1,0,0,17,1,4.5,4.915714286,15,0,7.909090909,2.428571429,3.857142857,5.272727273,1.166666667,2,1.333333333,1,1.4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gareth Barry,Everton,2109,2,1,7,68,3,4.3,6.269444444,52.48484848,0,41.66666667,1.523809524,3.583333333,33.09090909,2.916666667,1.769230769,1.92,1,1.307692308,1,1,1.090909091,1.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gerard Deulofeu,Everton,460,0,0,0,13,0,5.9,4.479375,26.63636364,0,14.90909091,0,2.25,10.72727273,1.2,1,1,1,1.75,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Idrissa Gueye,Everton,2681,1,2,9,80,9,5,7.03,73.33333333,0,57.12121212,1.684210526,6.735294118,49.3030303,4.387096774,1.428571429,1.961538462,1,1.666666667,1,1,1.733333333,1.25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
James McCarthy,Everton,613,1,1,0,23,0,4.7,5.659285714,30.25,0,20.58333333,1.833333333,3.142857143,15.58333333,2.375,1.25,1.25,1,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe Williams,Everton,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joel Robles,Everton,1737,0,1,10,89,5,4.7,3.68,38.05,2.842105263,28.5,1,0.5,14.5,1,0,1,1,0,0,0,1,0,1,2.846153846,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Jonjoe Kenny,Everton,13,0,0,0,1,0,4,0.75375,15,0,9,1,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin Mirallas,Everton,2074,4,8,11,119,8,5.9,6.665833333,34.22857143,0,20.54285714,1.214285714,6.666666667,17.02857143,1.384615385,2,1.421052632,1,2.178571429,1,1,2.130434783,2,1.2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Leighton Baines,Everton,2819,2,5,11,135,15,5.8,6.993125,63.46875,0,40.875,1.8,3,33.3125,2.625,1.545454545,1.75,1,1.25,1,1,1.333333333,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0
Maarten Stekelenburg,Everton,1683,0,0,4,68,3,4.7,3.8709375,33.63157895,2.625,24.84210526,1,0.59375,13.26315789,0,0,0,1,0,1,0,1,0,0,1.888888889,0,0,1,0,0,0,0,2,0,0,0,0,1,0
Mason Holgate,Everton,1372,0,1,5,54,5,4.1,3.275526316,57.22222222,0,35.72222222,2.538461538,1.473684211,26.72222222,2.928571429,2,1.714285714,1,1.5,0,0,1.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mateusz Hewelt,Everton,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matthew Pennington,Everton,180,1,0,0,9,0,3.9,2.154444444,32,0,24.33333333,1,1.222222222,18.33333333,2,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Muhamed Besic,Everton,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phil Jagielka,Everton,2251,3,3,6,104,16,4.9,5.203513514,60.51851852,0,46.80769231,3.913043478,3.378378378,38.76923077,2.388888889,2.842105263,1.444444444,1,1.166666667,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1.5,1,0,0,0,0
Ramiro Funes Mori,Everton,1543,0,1,7,69,4,4.5,5.437241379,46.30434783,0,36.09090909,2.875,2.827586207,30.04761905,2.363636364,2.454545455,1.428571429,0,1.090909091,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Romelu Lukaku,Everton,3266,25,6,13,221,33,10.1,7.496756757,41.02702703,0,26.08108108,4,8.864864865,17.08108108,1.285714286,5.166666667,1.375,1,3.235294118,1,1.470588235,2.172413793,1.5,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Ross Barkley,Everton,2900,5,11,12,144,11,7,6.776842105,64.47222222,0,45.86111111,1.5,7.973684211,37.83333333,1.666666667,1.64,1.884615385,1,3.068965517,1,1,2.296296296,1.35,1.142857143,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0
Seamus Coleman,Everton,2316,4,4,10,133,15,5.6,7.122692308,65.30769231,0,35.38461538,1.538461538,2,27.57692308,2.571428571,1.466666667,1.384615385,1,1.2,1,1,1.823529412,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Tom Davies,Everton,1544,2,3,8,63,0,4.4,6.168461538,44.125,0,32.625,1.111111111,5.307692308,27,2.117647059,1.857142857,1.470588235,1,1.4,1,1,1.5,1.2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Bryan Oviedo,"Everton,Sunderland",1323,0,0,3,29,0,4.2,5.226190476,55.4375,0,31.375,1.375,2.285714286,23.4375,3.133333333,1.25,1.666666667,1,1.25,0,0,1.583333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tom Cleverley,"Everton,Watford",1848,0,3,3,55,0,5.1,4.991428571,42.85185185,0,31.74074074,1.333333333,4.428571429,26.37037037,1.909090909,1.615384615,1.352941176,1,1.428571429,0,0,1.142857143,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Brendan Galloway,"Everton,West Bromwich Albion",247,0,0,1,9,0,4,1.205882353,44.66666667,0,19.66666667,3,0.529411765,15,2.333333333,4,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Abel Hernández,Hull,1425,4,4,4,72,6,5.9,5.911923077,17.08333333,0,10.95652174,1.571428571,5.730769231,7.913043478,1.142857143,2.777777778,1.461538462,0,2.294117647,1,1.333333333,1,1.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Adama Diomande,Hull,1171,2,0,2,42,2,4.3,4.875862069,25.22727273,0,14.54545455,2.5,4.379310345,11.40909091,1.714285714,2.4375,1.461538462,1,1.916666667,0,1,2.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ahmed El Mohamady,Hull,2523,0,2,3,62,1,4.6,6.575757576,63.51515152,0,41.54545455,2.458333333,2,32,1.909090909,1.9,1.294117647,1,1.125,0,0,1.222222222,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
Alfred N'Diaye,Hull,1273,1,0,4,34,2,4.1,6.51,49.26666667,0,37.53333333,1.75,6.466666667,30.93333333,2.846153846,1.923076923,2.428571429,1,1.111111111,0,1,1.142857143,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
Andrea Ranocchia,Hull,1330,2,2,3,55,9,4.5,6.89375,49.75,0,34.375,3.307692308,5,26.4375,2.153846154,2.916666667,1.625,1,1.142857143,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Andrew Robertson,Hull,2736,1,2,5,73,4,4.4,6.473235294,59.06060606,0,37.24242424,1.5,2.735294118,29.1875,2.304347826,1.083333333,1.285714286,1,1.166666667,0,1,1.444444444,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0
Ben Hinchcliffe,Hull,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Curtis Davies,Hull,2135,0,2,1,38,3,4.9,6.41,49.57692308,0,32.96153846,3.7,4.428571429,27.26923077,2.222222222,2.6,1.2,1,1.428571429,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0
Daniel Batty,Hull,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David Marshall,Hull,1440,0,0,0,32,0,4.4,2.915428571,36.375,4.2,25.625,1,0.457142857,10.9375,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
David Meyler,Hull,962,1,0,2,33,0,4.4,4.121290323,36.05,0,25.6,1.666666667,2,20.7,2.25,1.727272727,1.285714286,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Dieudonne Mbokani Bezua,Hull,764,0,2,3,27,0,5.4,4.549411765,25.16666667,0,14.33333333,3.545454545,4.294117647,9.666666667,1,6.1,2.333333333,0,2.333333333,0,0,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Dusan Kuciak,Hull,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eldin Jakupovic,Hull,1980,0,0,5,86,7,4.1,3.855,38.90909091,3.523809524,28.95454545,1.5,0.578947368,13.40909091,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Evandro,Hull,576,0,0,3,18,0,4.9,5.8525,35.45454545,0,25.36363636,1.666666667,5.666666667,22.8,1.888888889,1.833333333,1.555555556,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greg Luer,Hull,0,0,0,0,0,0,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greg Olley,Hull,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harry Maguire,Hull,2307,2,3,4,71,5,4.4,6.030294118,58.13793103,0,40.75862069,3,4.117647059,31.06896552,2.454545455,1.933333333,1.714285714,1,2,1,1,2.071428571,1.25,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
James Weir,Hull,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jarrod Bowen,Hull,181,0,0,0,8,0,4.5,2.332777778,13.28571429,0,10,0,0.555555556,7.857142857,2,1,1.5,0,1.5,0,0,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josh Clackstone,Hull,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josh Tymon,Hull,323,0,0,1,9,0,4,1.853529412,43.4,0,27,2,1.176470588,20.4,2,1.666666667,1,1,0,0,0,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Kamil Grosicki,Hull,1143,0,5,3,43,0,5.5,6.585333333,39,0,20.53333333,1,8.533333333,14.8,1.2,1.666666667,1.5,1,2.9,0,0,1.636363636,1.2,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Lazar Markovic,Hull,1005,2,0,5,37,2,5.2,6.805833333,45.66666667,0,27.83333333,1.166666667,7.166666667,21.41666667,1.636363636,1.571428571,1.7,1,1.714285714,0,1,2.625,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Markus Henriksen,Hull,638,0,0,0,20,0,4.9,4.03826087,19.78571429,0,13,1.4,2.086956522,9.928571429,2,2,1.5,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael Dawson,Hull,1722,3,0,1,46,4,4.2,6.06375,42,0,31.23809524,2.3,3.958333333,25.38095238,1.363636364,2.0625,1.181818182,1,1.333333333,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Omar Elabdellaoui,Hull,615,0,0,1,13,0,4.4,5.019,44.375,0,27.25,1.2,1.4,22,1.5,1.666666667,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Oumar Niasse,Hull,1096,4,1,2,44,3,5.5,6.371764706,27.88235294,0,13.82352941,2.5,6.470588235,9.647058824,1.111111111,3.142857143,1.888888889,1,2.6,0,1.333333333,1.666666667,1.5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Sam Clucas,Hull,3186,3,1,5,87,4,4.7,6.668648649,57.24324324,0,41.54054054,1.695652174,7.378378378,34.56756757,2.696969697,1.652173913,1.294117647,1,1.68,1,1,1.866666667,1.307692308,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Shaun Maloney,Hull,283,1,2,1,24,2,4.3,1.84125,18.44444444,0,12.33333333,1,0.65625,10.55555556,1.142857143,1,1,0,1.5,0,1,1.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tom Huddlestone,Hull,2025,1,2,4,62,5,4.5,5.762285714,49.93548387,0,39.93548387,1.692307692,4.514285714,32.74193548,1.789473684,1.4,1.65,1,1.5,0,1,1.166666667,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
Will Keane,Hull,280,0,0,1,8,0,4.4,3.66,23.4,0,15.2,1.5,4.5,12,1,3.75,2.5,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Jake Livermore,"Hull,West Bromwich Albion",2970,1,1,4,77,2,4.7,6.456052632,55.89189189,0,43.37837838,1.5,6.131578947,35.51351351,2.548387097,1.6,1.5,1,1.833333333,1,1,1.5,1.666666667,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
Robert Snodgrass,"Hull,West Ham",2548,7,6,3,133,16,5.5,6.771714286,45.31428571,0,28.8,1.222222222,7.028571429,23.77142857,1.80952381,1.857142857,1.84,1,1.851851852,1,1,1.666666667,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
Ahmed Musa,Leicester,761,2,0,1,39,5,6.9,4.1465625,18.57142857,0,10.19047619,1.25,2.28125,6.952380952,1.857142857,2.384615385,2.166666667,1,1.416666667,0,1,1.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andy King,Leicester,1446,1,0,1,41,1,4.7,4.10972973,37.39130435,0,28,1.923076923,2.459459459,22.17391304,2.533333333,1.538461538,1.5,1,1.4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bartosz Kapustka,Leicester,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben Chilwell,Leicester,699,1,0,1,19,0,4.3,2.973703704,43.66666667,0,27.36363636,3.375,0.777777778,18.81818182,2.875,2,1.166666667,1,1.75,0,1,1.571428571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben Hamer,Leicester,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian Fuchs,Leicester,3103,2,4,8,104,10,5.3,7.047777778,63.33333333,0,35.94444444,2.3,3.194444444,25.97222222,2.852941176,2.259259259,1.45,1,1.4,1,1,1.083333333,1.333333333,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Daniel Amartey,Leicester,1673,1,1,4,53,3,4.3,4.591764706,41.83333333,0,32.70833333,2.0625,2.970588235,26.45833333,2.5625,2,2,1,1.4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel Drinkwater,Leicester,2466,1,1,8,69,3,5.3,6.784827586,75.62068966,0,60.17241379,2,5.310344828,46.55172414,3.111111111,1.956521739,2,1,1.476190476,0,1,1.5,1.444444444,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Danny Simpson,Leicester,2988,0,3,9,85,4,4.9,6.356216216,51.77142857,0,31.2,2.166666667,1.837837838,21.51428571,2.083333333,2.357142857,1.666666667,1,1,0,0,1.2,1,2,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
Demarai Gray,Leicester,1049,1,4,4,58,0,4.8,5.093157895,22.85714286,0,11.64285714,1,2.394736842,9.037037037,1.461538462,2.357142857,1.25,1,2.076923077,0,1,2.571428571,1.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
